STATENAME,URL,WEBSITE,ACTIVITYESTIMATE,WEEKEND,WEEK,SEASON
Maryland,https://phpa.health.maryland.gov/influenza/fluwatch,Influenza Surveillance,Regional,Jan-05-2019,1,2018-19
Maryland,https://phpa.health.maryland.gov/influenza/fluwatch,Influenza Surveillance,Regional,Jan-12-2019,2,2018-19
Maryland,https://phpa.health.maryland.gov/influenza/fluwatch,Influenza Surveillance,Widespread,Jan-19-2019,3,2018-19
Maryland,https://phpa.health.maryland.gov/influenza/fluwatch,Influenza Surveillance,Widespread,Jan-26-2019,4,2018-19
Maryland,https://phpa.health.maryland.gov/influenza/fluwatch,Influenza Surveillance,Widespread,Feb-02-2019,5,2018-19
Maryland,https://phpa.health.maryland.gov/influenza/fluwatch,Influenza Surveillance,Widespread,Feb-09-2019,6,2018-19
Maryland,https://phpa.health.maryland.gov/influenza/fluwatch,Influenza Surveillance,Widespread,Feb-16-2019,7,2018-19
Maryland,https://phpa.health.maryland.gov/influenza/fluwatch,Influenza Surveillance,Widespread,Feb-23-2019,8,2018-19
Maryland,https://phpa.health.maryland.gov/influenza/fluwatch,Influenza Surveillance,Widespread,Mar-02-2019,9,2018-19
Maryland,https://phpa.health.maryland.gov/influenza/fluwatch,Influenza Surveillance,Widespread,Mar-09-2019,10,2018-19
Maryland,https://phpa.health.maryland.gov/influenza/fluwatch,Influenza Surveillance,Widespread,Mar-16-2019,11,2018-19
Maryland,https://phpa.health.maryland.gov/influenza/fluwatch,Influenza Surveillance,Widespread,Mar-23-2019,12,2018-19
Maryland,https://phpa.health.maryland.gov/influenza/fluwatch,Influenza Surveillance,Widespread,Mar-30-2019,13,2018-19
Maryland,https://phpa.health.maryland.gov/influenza/fluwatch,Influenza Surveillance,Widespread,Apr-06-2019,14,2018-19
Maryland,https://phpa.health.maryland.gov/influenza/fluwatch,Influenza Surveillance,Regional,Apr-13-2019,15,2018-19
Maryland,https://phpa.health.maryland.gov/influenza/fluwatch,Influenza Surveillance,Regional,Apr-20-2019,16,2018-19
Maryland,https://phpa.health.maryland.gov/influenza/fluwatch,Influenza Surveillance,Local Activity,Apr-27-2019,17,2018-19
Maryland,https://phpa.health.maryland.gov/influenza/fluwatch,Influenza Surveillance,Local Activity,May-04-2019,18,2018-19
Maryland,https://phpa.health.maryland.gov/influenza/fluwatch,Influenza Surveillance,Sporadic,May-11-2019,19,2018-19
Maryland,https://phpa.health.maryland.gov/influenza/fluwatch,Influenza Surveillance,Local Activity,May-18-2019,20,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Local Activity,Oct-06-2018,40,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Local Activity,Oct-13-2018,41,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Local Activity,Oct-20-2018,42,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Local Activity,Oct-27-2018,43,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Local Activity,Nov-03-2018,44,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Local Activity,Nov-10-2018,45,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Local Activity,Nov-17-2018,46,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Regional,Nov-24-2018,47,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Widespread,Dec-01-2018,48,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Widespread,Dec-08-2018,49,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Widespread,Dec-15-2018,50,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Widespread,Dec-22-2018,51,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Widespread,Dec-29-2018,52,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Widespread,Jan-05-2019,1,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Widespread,Jan-12-2019,2,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Widespread,Jan-19-2019,3,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Widespread,Jan-26-2019,4,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Widespread,Feb-02-2019,5,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Widespread,Feb-09-2019,6,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Widespread,Feb-16-2019,7,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Widespread,Feb-23-2019,8,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Widespread,Mar-02-2019,9,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Widespread,Mar-09-2019,10,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Widespread,Mar-16-2019,11,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Widespread,Mar-23-2019,12,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Widespread,Mar-30-2019,13,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Widespread,Apr-06-2019,14,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Widespread,Apr-13-2019,15,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Widespread,Apr-20-2019,16,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Widespread,Apr-27-2019,17,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Widespread,May-04-2019,18,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Regional,May-11-2019,19,2018-19
Massachusetts,https://www.mass.gov/influenza,Influenza Surveillance Data,Widespread,May-18-2019,20,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Sporadic,Oct-06-2018,40,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Sporadic,Oct-13-2018,41,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Sporadic,Oct-20-2018,42,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Sporadic,Oct-27-2018,43,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Sporadic,Nov-03-2018,44,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Sporadic,Nov-10-2018,45,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Sporadic,Nov-17-2018,46,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Sporadic,Nov-24-2018,47,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Local Activity,Dec-01-2018,48,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Local Activity,Dec-08-2018,49,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Local Activity,Dec-15-2018,50,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Local Activity,Dec-22-2018,51,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Regional,Dec-29-2018,52,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Regional,Jan-05-2019,1,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Regional,Jan-12-2019,2,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Widespread,Jan-19-2019,3,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Widespread,Jan-26-2019,4,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Widespread,Feb-02-2019,5,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Widespread,Feb-09-2019,6,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Widespread,Feb-16-2019,7,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Widespread,Feb-23-2019,8,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Widespread,Mar-02-2019,9,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Widespread,Mar-09-2019,10,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Widespread,Mar-16-2019,11,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Widespread,Mar-23-2019,12,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Widespread,Mar-30-2019,13,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Widespread,Apr-06-2019,14,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Regional,Apr-13-2019,15,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Regional,Apr-20-2019,16,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Local Activity,Apr-27-2019,17,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Local Activity,May-04-2019,18,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Local Activity,May-11-2019,19,2018-19
Michigan,http://www.michigan.gov/mdch/0%2C1607%2C7-132-2940_2955_22779_40563_48357-191722--%2C00.html,Influenza Activity and Surveillance,Local Activity,May-18-2019,20,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Sporadic,Oct-06-2018,40,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Sporadic,Oct-13-2018,41,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Sporadic,Oct-20-2018,42,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Sporadic,Oct-27-2018,43,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Sporadic,Nov-03-2018,44,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Sporadic,Nov-10-2018,45,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Sporadic,Nov-17-2018,46,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Sporadic,Nov-24-2018,47,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Sporadic,Dec-01-2018,48,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Local Activity,Dec-08-2018,49,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Local Activity,Dec-15-2018,50,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Local Activity,Dec-22-2018,51,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Local Activity,Dec-29-2018,52,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Regional,Jan-05-2019,1,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Widespread,Jan-12-2019,2,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Widespread,Jan-19-2019,3,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Widespread,Jan-26-2019,4,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Widespread,Feb-02-2019,5,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Widespread,Feb-09-2019,6,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Widespread,Feb-16-2019,7,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Widespread,Feb-23-2019,8,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Widespread,Mar-02-2019,9,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Widespread,Mar-09-2019,10,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Widespread,Mar-16-2019,11,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Regional,Mar-23-2019,12,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Regional,Mar-30-2019,13,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Regional,Apr-06-2019,14,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Local Activity,Apr-13-2019,15,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Local Activity,Apr-20-2019,16,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Local Activity,Apr-27-2019,17,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Local Activity,May-04-2019,18,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Local Activity,May-11-2019,19,2018-19
Minnesota,http://www.health.state.mn.us/divs/idepc/diseases/flu/stats/index.html,Weekly Influenza Activity: Statistics,Local Activity,May-18-2019,20,2018-19
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,No Activity,Oct-06-2018,40,2018-19
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,No Activity,Oct-13-2018,41,2018-19
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,No Activity,Oct-20-2018,42,2018-19
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,No Activity,Oct-27-2018,43,2018-19
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,No Activity,Nov-03-2018,44,2018-19
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,No Activity,Nov-10-2018,45,2018-19
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,Nov-17-2018,46,2018-19
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,Nov-24-2018,47,2018-19
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,Dec-01-2018,48,2018-19
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,Dec-08-2018,49,2018-19
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Local Activity,Dec-15-2018,50,2018-19
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Local Activity,Dec-22-2018,51,2018-19
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Local Activity,Dec-29-2018,52,2018-19
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Local Activity,Jan-05-2019,1,2018-19
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Regional,Jan-12-2019,2,2018-19
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Regional,Jan-19-2019,3,2018-19
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Widespread,Jan-26-2019,4,2018-19
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Widespread,Feb-02-2019,5,2018-19
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Widespread,Feb-09-2019,6,2018-19
